date,name,category,value
1959-01-01,Casale,,1
1959-01-01,Novese,,1
,,,
1960-01-01,Juventus,,11
1960-01-01,Inter,,7
1960-01-01,Milan,,7
1960-01-01,Genoa,,9
1960-01-01,Bologna,,6
1960-01-01,Torino,,6
1960-01-01,Pro Vercelli,,7
1960-01-01,Roma,,1
1960-01-01,Napoli,,0
1960-01-01,Lazio,,0
1960-01-01,Fiorentina,,1
1960-01-01,Sampdoria,,0
1960-01-01,Hellas Verona,,0
1960-01-01,Cagliari,,0
1960-01-01,Casale,,1
1960-01-01,Novese,,1
,,,
1961-01-01,Juventus,,12
1961-01-01,Inter,,7
1961-01-01,Milan,,7
1961-01-01,Genoa,,9
1961-01-01,Bologna,,6
1961-01-01,Torino,,6
1961-01-01,Pro Vercelli,,7
1961-01-01,Roma,,1
1961-01-01,Napoli,,0
1961-01-01,Lazio,,0
1961-01-01,Fiorentina,,1
1961-01-01,Sampdoria,,0
1961-01-01,Hellas Verona,,0
1961-01-01,Cagliari,,0
1961-01-01,Casale,,1
1961-01-01,Novese,,1
,,,
1962-01-01,Juventus,,12
1962-01-01,Inter,,7
1962-01-01,Milan,,8
1962-01-01,Genoa,,9
1962-01-01,Bologna,,6
1962-01-01,Torino,,6
1962-01-01,Pro Vercelli,,7
1962-01-01,Roma,,1
1962-01-01,Napoli,,0
1962-01-01,Lazio,,0
1962-01-01,Fiorentina,,1
1962-01-01,Sampdoria,,0
1962-01-01,Hellas Verona,,0
1962-01-01,Cagliari,,0
1962-01-01,Casale,,1
1962-01-01,Novese,,1
,,,
1963-01-01,Juventus,,12
1963-01-01,Inter,,8
1963-01-01,Milan,,8
1963-01-01,Genoa,,9
1963-01-01,Bologna,,6
1963-01-01,Torino,,6
1963-01-01,Pro Vercelli,,7
1963-01-01,Roma,,1
1963-01-01,Napoli,,0
1963-01-01,Lazio,,0
1963-01-01,Fiorentina,,1
1963-01-01,Sampdoria,,0
1963-01-01,Hellas Verona,,0
1963-01-01,Cagliari,,0
1963-01-01,Casale,,1
1963-01-01,Novese,,1
,,,
1964-01-01,Juventus,,12
1964-01-01,Inter,,8
1964-01-01,Milan,,8
1964-01-01,Genoa,,9
1964-01-01,Bologna,,7
1964-01-01,Torino,,6
1964-01-01,Pro Vercelli,,7
1964-01-01,Roma,,1
1964-01-01,Napoli,,0
1964-01-01,Lazio,,0
1964-01-01,Fiorentina,,1
1964-01-01,Sampdoria,,0
1964-01-01,Hellas Verona,,0
1964-01-01,Cagliari,,0
1964-01-01,Casale,,1
1964-01-01,Novese,,1
,,,
1965-01-01,Juventus,,12
1965-01-01,Inter,,9
1965-01-01,Milan,,8
1965-01-01,Genoa,,9
1965-01-01,Bologna,,7
1965-01-01,Torino,,6
1965-01-01,Pro Vercelli,,7
1965-01-01,Roma,,1
1965-01-01,Napoli,,0
1965-01-01,Lazio,,0
1965-01-01,Fiorentina,,1
1965-01-01,Sampdoria,,0
1965-01-01,Hellas Verona,,0
1965-01-01,Cagliari,,0
1965-01-01,Casale,,1
1965-01-01,Novese,,1
,,,
1966-01-01,Juventus,,12
1966-01-01,Inter,,10
1966-01-01,Milan,,8
1966-01-01,Genoa,,9
1966-01-01,Bologna,,7
1966-01-01,Torino,,6
1966-01-01,Pro Vercelli,,7
1966-01-01,Roma,,1
1966-01-01,Napoli,,0
1966-01-01,Lazio,,0
1966-01-01,Fiorentina,,1
1966-01-01,Sampdoria,,0
1966-01-01,Hellas Verona,,0
1966-01-01,Cagliari,,0
1966-01-01,Casale,,1
1966-01-01,Novese,,1
,,,
1967-01-01,Juventus,,13
1967-01-01,Inter,,10
1967-01-01,Milan,,8
1967-01-01,Genoa,,9
1967-01-01,Bologna,,7
1967-01-01,Torino,,6
1967-01-01,Pro Vercelli,,7
1967-01-01,Roma,,1
1967-01-01,Napoli,,0
1967-01-01,Lazio,,0
1967-01-01,Fiorentina,,1
1967-01-01,Sampdoria,,0
1967-01-01,Hellas Verona,,0
1967-01-01,Cagliari,,0
1967-01-01,Casale,,1
1967-01-01,Novese,,1
,,,
1968-01-01,Juventus,,13
1968-01-01,Inter,,10
1968-01-01,Milan,,9
1968-01-01,Genoa,,9
1968-01-01,Bologna,,7
1968-01-01,Torino,,6
1968-01-01,Pro Vercelli,,7
1968-01-01,Roma,,1
1968-01-01,Napoli,,0
1968-01-01,Lazio,,0
1968-01-01,Fiorentina,,1
1968-01-01,Sampdoria,,0
1968-01-01,Hellas Verona,,0
1968-01-01,Cagliari,,0
1968-01-01,Casale,,1
1968-01-01,Novese,,1
,,,
1969-01-01,Juventus,,13
1969-01-01,Inter,,10
1969-01-01,Milan,,9
1969-01-01,Genoa,,9
1969-01-01,Bologna,,7
1969-01-01,Torino,,6
1969-01-01,Pro Vercelli,,7
1969-01-01,Roma,,1
1969-01-01,Napoli,,0
1969-01-01,Lazio,,0
1969-01-01,Fiorentina,,2
1969-01-01,Sampdoria,,0
1969-01-01,Hellas Verona,,0
1969-01-01,Cagliari,,0
1969-01-01,Casale,,1
1969-01-01,Novese,,1
,,,
1970-01-01,Juventus,,13
1970-01-01,Inter,,10
1970-01-01,Milan,,9
1970-01-01,Genoa,,9
1970-01-01,Bologna,,7
1970-01-01,Torino,,6
1970-01-01,Pro Vercelli,,7
1970-01-01,Roma,,1
1970-01-01,Napoli,,0
1970-01-01,Lazio,,0
1970-01-01,Fiorentina,,2
1970-01-01,Sampdoria,,0
1970-01-01,Hellas Verona,,0
1970-01-01,Cagliari,,1
1970-01-01,Casale,,1
1970-01-01,Novese,,1
,,,
1971-01-01,Juventus,,13
1971-01-01,Inter,,11
1971-01-01,Milan,,9
1971-01-01,Genoa,,9
1971-01-01,Bologna,,7
1971-01-01,Torino,,6
1971-01-01,Pro Vercelli,,7
1971-01-01,Roma,,1
1971-01-01,Napoli,,0
1971-01-01,Lazio,,0
1971-01-01,Fiorentina,,2
1971-01-01,Sampdoria,,0
1971-01-01,Hellas Verona,,0
1971-01-01,Cagliari,,1
1971-01-01,Casale,,1
1971-01-01,Novese,,1
,,,
1972-01-01,Juventus,,14
1972-01-01,Inter,,11
1972-01-01,Milan,,9
1972-01-01,Genoa,,9
1972-01-01,Bologna,,7
1972-01-01,Torino,,6
1972-01-01,Pro Vercelli,,7
1972-01-01,Roma,,1
1972-01-01,Napoli,,0
1972-01-01,Lazio,,0
1972-01-01,Fiorentina,,2
1972-01-01,Sampdoria,,0
1972-01-01,Hellas Verona,,0
1972-01-01,Cagliari,,1
1972-01-01,Casale,,1
1972-01-01,Novese,,1
,,,
1973-01-01,Juventus,,15
1973-01-01,Inter,,11
1973-01-01,Milan,,9
1973-01-01,Genoa,,9
1973-01-01,Bologna,,7
1973-01-01,Torino,,6
1973-01-01,Pro Vercelli,,7
1973-01-01,Roma,,1
1973-01-01,Napoli,,0
1973-01-01,Lazio,,0
1973-01-01,Fiorentina,,2
1973-01-01,Sampdoria,,0
1973-01-01,Hellas Verona,,0
1973-01-01,Cagliari,,1
1973-01-01,Casale,,1
1973-01-01,Novese,,1
,,,
1974-01-01,Juventus,,15
1974-01-01,Inter,,11
1974-01-01,Milan,,9
1974-01-01,Genoa,,9
1974-01-01,Bologna,,7
1974-01-01,Torino,,6
1974-01-01,Pro Vercelli,,7
1974-01-01,Roma,,1
1974-01-01,Napoli,,0
1974-01-01,Lazio,,1
1974-01-01,Fiorentina,,2
1974-01-01,Sampdoria,,0
1974-01-01,Hellas Verona,,0
1974-01-01,Cagliari,,1
1974-01-01,Casale,,1
1974-01-01,Novese,,1
,,,
1975-01-01,Juventus,,16
1975-01-01,Inter,,11
1975-01-01,Milan,,9
1975-01-01,Genoa,,9
1975-01-01,Bologna,,7
1975-01-01,Torino,,6
1975-01-01,Pro Vercelli,,7
1975-01-01,Roma,,1
1975-01-01,Napoli,,0
1975-01-01,Lazio,,1
1975-01-01,Fiorentina,,2
1975-01-01,Sampdoria,,0
1975-01-01,Hellas Verona,,0
1975-01-01,Cagliari,,1
1975-01-01,Casale,,1
1975-01-01,Novese,,1
,,,
1976-01-01,Juventus,,16
1976-01-01,Inter,,11
1976-01-01,Milan,,9
1976-01-01,Genoa,,9
1976-01-01,Bologna,,7
1976-01-01,Torino,,7
1976-01-01,Pro Vercelli,,7
1976-01-01,Roma,,1
1976-01-01,Napoli,,0
1976-01-01,Lazio,,1
1976-01-01,Fiorentina,,2
1976-01-01,Sampdoria,,0
1976-01-01,Hellas Verona,,0
1976-01-01,Cagliari,,1
1976-01-01,Casale,,1
1976-01-01,Novese,,1
,,,
1977-01-01,Juventus,,17
1977-01-01,Inter,,11
1977-01-01,Milan,,9
1977-01-01,Genoa,,9
1977-01-01,Bologna,,7
1977-01-01,Torino,,7
1977-01-01,Pro Vercelli,,7
1977-01-01,Roma,,1
1977-01-01,Napoli,,0
1977-01-01,Lazio,,1
1977-01-01,Fiorentina,,2
1977-01-01,Sampdoria,,0
1977-01-01,Hellas Verona,,0
1977-01-01,Cagliari,,1
1977-01-01,Casale,,1
1977-01-01,Novese,,1
,,,
1978-01-01,Juventus,,18
1978-01-01,Inter,,11
1978-01-01,Milan,,9
1978-01-01,Genoa,,9
1978-01-01,Bologna,,7
1978-01-01,Torino,,7
1978-01-01,Pro Vercelli,,7
1978-01-01,Roma,,1
1978-01-01,Napoli,,0
1978-01-01,Lazio,,1
1978-01-01,Fiorentina,,2
1978-01-01,Sampdoria,,0
1978-01-01,Hellas Verona,,0
1978-01-01,Cagliari,,1
1978-01-01,Casale,,1
1978-01-01,Novese,,1
,,,
1979-01-01,Juventus,,18
1979-01-01,Inter,,11
1979-01-01,Milan,,10
1979-01-01,Genoa,,9
1979-01-01,Bologna,,7
1979-01-01,Torino,,7
1979-01-01,Pro Vercelli,,7
1979-01-01,Roma,,1
1979-01-01,Napoli,,0
1979-01-01,Lazio,,1
1979-01-01,Fiorentina,,2
1979-01-01,Sampdoria,,0
1979-01-01,Hellas Verona,,0
1979-01-01,Cagliari,,1
1979-01-01,Casale,,1
1979-01-01,Novese,,1
,,,
1980-01-01,Juventus,,18
1980-01-01,Inter,,12
1980-01-01,Milan,,10
1980-01-01,Genoa,,9
1980-01-01,Bologna,,7
1980-01-01,Torino,,7
1980-01-01,Pro Vercelli,,7
1980-01-01,Roma,,1
1980-01-01,Napoli,,0
1980-01-01,Lazio,,1
1980-01-01,Fiorentina,,2
1980-01-01,Sampdoria,,0
1980-01-01,Hellas Verona,,0
1980-01-01,Cagliari,,1
1980-01-01,Casale,,1
1980-01-01,Novese,,1
,,,
1981-01-01,Juventus,,19
1981-01-01,Inter,,12
1981-01-01,Milan,,10
1981-01-01,Genoa,,9
1981-01-01,Bologna,,7
1981-01-01,Torino,,7
1981-01-01,Pro Vercelli,,7
1981-01-01,Roma,,1
1981-01-01,Napoli,,0
1981-01-01,Lazio,,1
1981-01-01,Fiorentina,,2
1981-01-01,Sampdoria,,0
1981-01-01,Hellas Verona,,0
1981-01-01,Cagliari,,1
1981-01-01,Casale,,1
1981-01-01,Novese,,1
,,,
1982-01-01,Juventus,,20
1982-01-01,Inter,,12
1982-01-01,Milan,,10
1982-01-01,Genoa,,9
1982-01-01,Bologna,,7
1982-01-01,Torino,,7
1982-01-01,Pro Vercelli,,7
1982-01-01,Roma,,1
1982-01-01,Napoli,,0
1982-01-01,Lazio,,1
1982-01-01,Fiorentina,,2
1982-01-01,Sampdoria,,0
1982-01-01,Hellas Verona,,0
1982-01-01,Cagliari,,1
1982-01-01,Casale,,1
1982-01-01,Novese,,1
,,,
1983-01-01,Juventus,,20
1983-01-01,Inter,,12
1983-01-01,Milan,,10
1983-01-01,Genoa,,9
1983-01-01,Bologna,,7
1983-01-01,Torino,,7
1983-01-01,Pro Vercelli,,7
1983-01-01,Roma,,2
1983-01-01,Napoli,,0
1983-01-01,Lazio,,1
1983-01-01,Fiorentina,,2
1983-01-01,Sampdoria,,0
1983-01-01,Hellas Verona,,0
1983-01-01,Cagliari,,1
1983-01-01,Casale,,1
1983-01-01,Novese,,1
,,,
1984-01-01,Juventus,,21
1984-01-01,Inter,,12
1984-01-01,Milan,,10
1984-01-01,Genoa,,9
1984-01-01,Bologna,,7
1984-01-01,Torino,,7
1984-01-01,Pro Vercelli,,7
1984-01-01,Roma,,2
1984-01-01,Napoli,,0
1984-01-01,Lazio,,1
1984-01-01,Fiorentina,,2
1984-01-01,Sampdoria,,0
1984-01-01,Hellas Verona,,0
1984-01-01,Cagliari,,1
1984-01-01,Casale,,1
1984-01-01,Novese,,1
,,,
1985-01-01,Juventus,,21
1985-01-01,Inter,,12
1985-01-01,Milan,,10
1985-01-01,Genoa,,9
1985-01-01,Bologna,,7
1985-01-01,Torino,,7
1985-01-01,Pro Vercelli,,7
1985-01-01,Roma,,2
1985-01-01,Napoli,,0
1985-01-01,Lazio,,1
1985-01-01,Fiorentina,,2
1985-01-01,Sampdoria,,0
1985-01-01,Hellas Verona,,1
1985-01-01,Cagliari,,1
1985-01-01,Casale,,1
1985-01-01,Novese,,1
,,,
1986-01-01,Juventus,,22
1986-01-01,Inter,,12
1986-01-01,Milan,,10
1986-01-01,Genoa,,9
1986-01-01,Bologna,,7
1986-01-01,Torino,,7
1986-01-01,Pro Vercelli,,7
1986-01-01,Roma,,2
1986-01-01,Napoli,,0
1986-01-01,Lazio,,1
1986-01-01,Fiorentina,,2
1986-01-01,Sampdoria,,0
1986-01-01,Hellas Verona,,1
1986-01-01,Cagliari,,1
1986-01-01,Casale,,1
1986-01-01,Novese,,1
,,,
1987-01-01,Juventus,,22
1987-01-01,Inter,,12
1987-01-01,Milan,,10
1987-01-01,Genoa,,9
1987-01-01,Bologna,,7
1987-01-01,Torino,,7
1987-01-01,Pro Vercelli,,7
1987-01-01,Roma,,2
1987-01-01,Napoli,,1
1987-01-01,Lazio,,1
1987-01-01,Fiorentina,,2
1987-01-01,Sampdoria,,0
1987-01-01,Hellas Verona,,1
1987-01-01,Cagliari,,1
1987-01-01,Casale,,1
1987-01-01,Novese,,1
,,,
1988-01-01,Juventus,,22
1988-01-01,Inter,,12
1988-01-01,Milan,,11
1988-01-01,Genoa,,9
1988-01-01,Bologna,,7
1988-01-01,Torino,,7
1988-01-01,Pro Vercelli,,7
1988-01-01,Roma,,2
1988-01-01,Napoli,,1
1988-01-01,Lazio,,1
1988-01-01,Fiorentina,,2
1988-01-01,Sampdoria,,0
1988-01-01,Hellas Verona,,1
1988-01-01,Cagliari,,1
1988-01-01,Casale,,1
1988-01-01,Novese,,1
,,,
1989-01-01,Juventus,,22
1989-01-01,Inter,,13
1989-01-01,Milan,,11
1989-01-01,Genoa,,9
1989-01-01,Bologna,,7
1989-01-01,Torino,,7
1989-01-01,Pro Vercelli,,7
1989-01-01,Roma,,2
1989-01-01,Napoli,,1
1989-01-01,Lazio,,1
1989-01-01,Fiorentina,,2
1989-01-01,Sampdoria,,0
1989-01-01,Hellas Verona,,1
1989-01-01,Cagliari,,1
1989-01-01,Casale,,1
1989-01-01,Novese,,1
,,,
1990-01-01,Juventus,,22
1990-01-01,Inter,,13
1990-01-01,Milan,,11
1990-01-01,Genoa,,9
1990-01-01,Bologna,,7
1990-01-01,Torino,,7
1990-01-01,Pro Vercelli,,7
1990-01-01,Roma,,2
1990-01-01,Napoli,,2
1990-01-01,Lazio,,1
1990-01-01,Fiorentina,,2
1990-01-01,Sampdoria,,0
1990-01-01,Hellas Verona,,1
1990-01-01,Cagliari,,1
1990-01-01,Casale,,1
1990-01-01,Novese,,1
,,,
1991-01-01,Juventus,,22
1991-01-01,Inter,,13
1991-01-01,Milan,,11
1991-01-01,Genoa,,9
1991-01-01,Bologna,,7
1991-01-01,Torino,,7
1991-01-01,Pro Vercelli,,7
1991-01-01,Roma,,2
1991-01-01,Napoli,,2
1991-01-01,Lazio,,1
1991-01-01,Fiorentina,,2
1991-01-01,Sampdoria,,1
1991-01-01,Hellas Verona,,1
1991-01-01,Cagliari,,1
1991-01-01,Casale,,1
1991-01-01,Novese,,1
,,,
1992-01-01,Juventus,,22
1992-01-01,Inter,,13
1992-01-01,Milan,,12
1992-01-01,Genoa,,9
1992-01-01,Bologna,,7
1992-01-01,Torino,,7
1992-01-01,Pro Vercelli,,7
1992-01-01,Roma,,2
1992-01-01,Napoli,,2
1992-01-01,Lazio,,1
1992-01-01,Fiorentina,,2
1992-01-01,Sampdoria,,1
1992-01-01,Hellas Verona,,1
1992-01-01,Cagliari,,1
1992-01-01,Casale,,1
1992-01-01,Novese,,1
,,,
1993-01-01,Juventus,,22
1993-01-01,Inter,,13
1993-01-01,Milan,,13
1993-01-01,Genoa,,9
1993-01-01,Bologna,,7
1993-01-01,Torino,,7
1993-01-01,Pro Vercelli,,7
1993-01-01,Roma,,2
1993-01-01,Napoli,,2
1993-01-01,Lazio,,1
1993-01-01,Fiorentina,,2
1993-01-01,Sampdoria,,1
1993-01-01,Hellas Verona,,1
1993-01-01,Cagliari,,1
1993-01-01,Casale,,1
1993-01-01,Novese,,1
,,,
1994-01-01,Juventus,,22
1994-01-01,Inter,,13
1994-01-01,Milan,,14
1994-01-01,Genoa,,9
1994-01-01,Bologna,,7
1994-01-01,Torino,,7
1994-01-01,Pro Vercelli,,7
1994-01-01,Roma,,2
1994-01-01,Napoli,,2
1994-01-01,Lazio,,1
1994-01-01,Fiorentina,,2
1994-01-01,Sampdoria,,1
1994-01-01,Hellas Verona,,1
1994-01-01,Cagliari,,1
1994-01-01,Casale,,1
1994-01-01,Novese,,1
,,,
1995-01-01,Juventus,,23
1995-01-01,Inter,,13
1995-01-01,Milan,,14
1995-01-01,Genoa,,9
1995-01-01,Bologna,,7
1995-01-01,Torino,,7
1995-01-01,Pro Vercelli,,7
1995-01-01,Roma,,2
1995-01-01,Napoli,,2
1995-01-01,Lazio,,1
1995-01-01,Fiorentina,,2
1995-01-01,Sampdoria,,1
1995-01-01,Hellas Verona,,1
1995-01-01,Cagliari,,1
1995-01-01,Casale,,1
1995-01-01,Novese,,1
,,,
1996-01-01,Juventus,,23
1996-01-01,Inter,,13
1996-01-01,Milan,,15
1996-01-01,Genoa,,9
1996-01-01,Bologna,,7
1996-01-01,Torino,,7
1996-01-01,Pro Vercelli,,7
1996-01-01,Roma,,2
1996-01-01,Napoli,,2
1996-01-01,Lazio,,1
1996-01-01,Fiorentina,,2
1996-01-01,Sampdoria,,1
1996-01-01,Hellas Verona,,1
1996-01-01,Cagliari,,1
1996-01-01,Casale,,1
1996-01-01,Novese,,1
,,,
1997-01-01,Juventus,,24
1997-01-01,Inter,,13
1997-01-01,Milan,,15
1997-01-01,Genoa,,9
1997-01-01,Bologna,,7
1997-01-01,Torino,,7
1997-01-01,Pro Vercelli,,7
1997-01-01,Roma,,2
1997-01-01,Napoli,,2
1997-01-01,Lazio,,1
1997-01-01,Fiorentina,,2
1997-01-01,Sampdoria,,1
1997-01-01,Hellas Verona,,1
1997-01-01,Cagliari,,1
1997-01-01,Casale,,1
1997-01-01,Novese,,1
,,,
1998-01-01,Juventus,,25
1998-01-01,Inter,,13
1998-01-01,Milan,,15
1998-01-01,Genoa,,9
1998-01-01,Bologna,,7
1998-01-01,Torino,,7
1998-01-01,Pro Vercelli,,7
1998-01-01,Roma,,2
1998-01-01,Napoli,,2
1998-01-01,Lazio,,1
1998-01-01,Fiorentina,,2
1998-01-01,Sampdoria,,1
1998-01-01,Hellas Verona,,1
1998-01-01,Cagliari,,1
1998-01-01,Casale,,1
1998-01-01,Novese,,1
,,,
1999-01-01,Juventus,,25
1999-01-01,Inter,,13
1999-01-01,Milan,,16
1999-01-01,Genoa,,9
1999-01-01,Bologna,,7
1999-01-01,Torino,,7
1999-01-01,Pro Vercelli,,7
1999-01-01,Roma,,2
1999-01-01,Napoli,,2
1999-01-01,Lazio,,1
1999-01-01,Fiorentina,,2
1999-01-01,Sampdoria,,1
1999-01-01,Hellas Verona,,1
1999-01-01,Cagliari,,1
1999-01-01,Casale,,1
1999-01-01,Novese,,1
,,,
2000-01-01,Juventus,,25
2000-01-01,Inter,,13
2000-01-01,Milan,,16
2000-01-01,Genoa,,9
2000-01-01,Bologna,,7
2000-01-01,Torino,,7
2000-01-01,Pro Vercelli,,7
2000-01-01,Roma,,2
2000-01-01,Napoli,,2
2000-01-01,Lazio,,2
2000-01-01,Fiorentina,,2
2000-01-01,Sampdoria,,1
2000-01-01,Hellas Verona,,1
2000-01-01,Cagliari,,1
2000-01-01,Casale,,1
2000-01-01,Novese,,1
,,,
2001-01-01,Juventus,,25
2001-01-01,Inter,,13
2001-01-01,Milan,,16
2001-01-01,Genoa,,9
2001-01-01,Bologna,,7
2001-01-01,Torino,,7
2001-01-01,Pro Vercelli,,7
2001-01-01,Roma,,3
2001-01-01,Napoli,,2
2001-01-01,Lazio,,2
2001-01-01,Fiorentina,,2
2001-01-01,Sampdoria,,1
2001-01-01,Hellas Verona,,1
2001-01-01,Cagliari,,1
2001-01-01,Casale,,1
2001-01-01,Novese,,1
,,,
2002-01-01,Juventus,,26
2002-01-01,Inter,,13
2002-01-01,Milan,,16
2002-01-01,Genoa,,9
2002-01-01,Bologna,,7
2002-01-01,Torino,,7
2002-01-01,Pro Vercelli,,7
2002-01-01,Roma,,3
2002-01-01,Napoli,,2
2002-01-01,Lazio,,2
2002-01-01,Fiorentina,,2
2002-01-01,Sampdoria,,1
2002-01-01,Hellas Verona,,1
2002-01-01,Cagliari,,1
2002-01-01,Casale,,1
2002-01-01,Novese,,1
,,,
2003-01-01,Juventus,,27
2003-01-01,Inter,,13
2003-01-01,Milan,,16
2003-01-01,Genoa,,9
2003-01-01,Bologna,,7
2003-01-01,Torino,,7
2003-01-01,Pro Vercelli,,7
2003-01-01,Roma,,3
2003-01-01,Napoli,,2
2003-01-01,Lazio,,2
2003-01-01,Fiorentina,,2
2003-01-01,Sampdoria,,1
2003-01-01,Hellas Verona,,1
2003-01-01,Cagliari,,1
2003-01-01,Casale,,1
2003-01-01,Novese,,1
,,,
2004-01-01,Juventus,,27
2004-01-01,Inter,,13
2004-01-01,Milan,,17
2004-01-01,Genoa,,9
2004-01-01,Bologna,,7
2004-01-01,Torino,,7
2004-01-01,Pro Vercelli,,7
2004-01-01,Roma,,3
2004-01-01,Napoli,,2
2004-01-01,Lazio,,2
2004-01-01,Fiorentina,,2
2004-01-01,Sampdoria,,1
2004-01-01,Hellas Verona,,1
2004-01-01,Cagliari,,1
2004-01-01,Casale,,1
2004-01-01,Novese,,1
,,,
2005-01-01,Juventus,,27
2005-01-01,Inter,,13
2005-01-01,Milan,,17
2005-01-01,Genoa,,9
2005-01-01,Bologna,,7
2005-01-01,Torino,,7
2005-01-01,Pro Vercelli,,7
2005-01-01,Roma,,3
2005-01-01,Napoli,,2
2005-01-01,Lazio,,2
2005-01-01,Fiorentina,,2
2005-01-01,Sampdoria,,1
2005-01-01,Hellas Verona,,1
2005-01-01,Cagliari,,1
2005-01-01,Casale,,1
2005-01-01,Novese,,1
,,,
2006-01-01,Juventus,,27
2006-01-01,Inter,,14
2006-01-01,Milan,,17
2006-01-01,Genoa,,9
2006-01-01,Bologna,,7
2006-01-01,Torino,,7
2006-01-01,Pro Vercelli,,7
2006-01-01,Roma,,3
2006-01-01,Napoli,,2
2006-01-01,Lazio,,2
2006-01-01,Fiorentina,,2
2006-01-01,Sampdoria,,1
2006-01-01,Hellas Verona,,1
2006-01-01,Cagliari,,1
2006-01-01,Casale,,1
2006-01-01,Novese,,1
,,,
2007-01-01,Juventus,,27
2007-01-01,Inter,,15
2007-01-01,Milan,,17
2007-01-01,Genoa,,9
2007-01-01,Bologna,,7
2007-01-01,Torino,,7
2007-01-01,Pro Vercelli,,7
2007-01-01,Roma,,3
2007-01-01,Napoli,,2
2007-01-01,Lazio,,2
2007-01-01,Fiorentina,,2
2007-01-01,Sampdoria,,1
2007-01-01,Hellas Verona,,1
2007-01-01,Cagliari,,1
2007-01-01,Casale,,1
2007-01-01,Novese,,1
,,,
2008-01-01,Juventus,,27
2008-01-01,Inter,,16
2008-01-01,Milan,,17
2008-01-01,Genoa,,9
2008-01-01,Bologna,,7
2008-01-01,Torino,,7
2008-01-01,Pro Vercelli,,7
2008-01-01,Roma,,3
2008-01-01,Napoli,,2
2008-01-01,Lazio,,2
2008-01-01,Fiorentina,,2
2008-01-01,Sampdoria,,1
2008-01-01,Hellas Verona,,1
2008-01-01,Cagliari,,1
2008-01-01,Casale,,1
2008-01-01,Novese,,1
,,,
2009-01-01,Juventus,,27
2009-01-01,Inter,,17
2009-01-01,Milan,,17
2009-01-01,Genoa,,9
2009-01-01,Bologna,,7
2009-01-01,Torino,,7
2009-01-01,Pro Vercelli,,7
2009-01-01,Roma,,3
2009-01-01,Napoli,,2
2009-01-01,Lazio,,2
2009-01-01,Fiorentina,,2
2009-01-01,Sampdoria,,1
2009-01-01,Hellas Verona,,1
2009-01-01,Cagliari,,1
2009-01-01,Casale,,1
2009-01-01,Novese,,1
,,,
2010-01-01,Juventus,,27
2010-01-01,Inter,,18
2010-01-01,Milan,,17
2010-01-01,Genoa,,9
2010-01-01,Bologna,,7
2010-01-01,Torino,,7
2010-01-01,Pro Vercelli,,7
2010-01-01,Roma,,3
2010-01-01,Napoli,,2
2010-01-01,Lazio,,2
2010-01-01,Fiorentina,,2
2010-01-01,Sampdoria,,1
2010-01-01,Hellas Verona,,1
2010-01-01,Cagliari,,1
2010-01-01,Casale,,1
2010-01-01,Novese,,1
,,,
2011-01-01,Juventus,,27
2011-01-01,Inter,,18
2011-01-01,Milan,,18
2011-01-01,Genoa,,9
2011-01-01,Bologna,,7
2011-01-01,Torino,,7
2011-01-01,Pro Vercelli,,7
2011-01-01,Roma,,3
2011-01-01,Napoli,,2
2011-01-01,Lazio,,2
2011-01-01,Fiorentina,,2
2011-01-01,Sampdoria,,1
2011-01-01,Hellas Verona,,1
2011-01-01,Cagliari,,1
2011-01-01,Casale,,1
2011-01-01,Novese,,1
,,,
2012-01-01,Juventus,,28
2012-01-01,Inter,,18
2012-01-01,Milan,,18
2012-01-01,Genoa,,9
2012-01-01,Bologna,,7
2012-01-01,Torino,,7
2012-01-01,Pro Vercelli,,7
2012-01-01,Roma,,3
2012-01-01,Napoli,,2
2012-01-01,Lazio,,2
2012-01-01,Fiorentina,,2
2012-01-01,Sampdoria,,1
2012-01-01,Hellas Verona,,1
2012-01-01,Cagliari,,1
2012-01-01,Casale,,1
2012-01-01,Novese,,1
,,,
2013-01-01,Juventus,,29
2013-01-01,Inter,,18
2013-01-01,Milan,,18
2013-01-01,Genoa,,9
2013-01-01,Bologna,,7
2013-01-01,Torino,,7
2013-01-01,Pro Vercelli,,7
2013-01-01,Roma,,3
2013-01-01,Napoli,,2
2013-01-01,Lazio,,2
2013-01-01,Fiorentina,,2
2013-01-01,Sampdoria,,1
2013-01-01,Hellas Verona,,1
2013-01-01,Cagliari,,1
2013-01-01,Casale,,1
2013-01-01,Novese,,1
,,,
2014-01-01,Juventus,,30
2014-01-01,Inter,,18
2014-01-01,Milan,,18
2014-01-01,Genoa,,9
2014-01-01,Bologna,,7
2014-01-01,Torino,,7
2014-01-01,Pro Vercelli,,7
2014-01-01,Roma,,3
2014-01-01,Napoli,,2
2014-01-01,Lazio,,2
2014-01-01,Fiorentina,,2
2014-01-01,Sampdoria,,1
2014-01-01,Hellas Verona,,1
2014-01-01,Cagliari,,1
2014-01-01,Casale,,1
2014-01-01,Novese,,1
,,,
2015-01-01,Juventus,,31
2015-01-01,Inter,,18
2015-01-01,Milan,,18
2015-01-01,Genoa,,9
2015-01-01,Bologna,,7
2015-01-01,Torino,,7
2015-01-01,Pro Vercelli,,7
2015-01-01,Roma,,3
2015-01-01,Napoli,,2
2015-01-01,Lazio,,2
2015-01-01,Fiorentina,,2
2015-01-01,Sampdoria,,1
2015-01-01,Hellas Verona,,1
